PUM_NM,WHSAL_NM,SALEDATE,SAN_NM,KIND_NM,TOT_AMT,TOT_QTY,QTY
감귤,인천구월도매,20220301,제주도 서귀포시,기타감귤,328071.4285714286,128.57142857142858,25.714285714285715
감귤,인천구월도매,20220301,제주도 서귀포시,비가림감귤,959200.0,222.0,224.4
감귤,인천구월도매,20220301,충남 공주시,비가림감귤,159450.0,55.5,11.1
감귤,인천삼산도매,20220301,제주 남제주군,레드향,512875.0,150.0,50.0
감귤,인천삼산도매,20220301,제주 서귀포시,비가림감귤,672166.6666666666,166.66666666666666,33.333333333333336
감귤,인천삼산도매,20220301,제주 서귀포시,천헤향,525250.0,112.5,37.5
감귤,인천삼산도매,20220301,제주 제주시,레드향,19200.0,6.4,2.0
감귤,인천삼산도매,20220301,제주 제주시,비가림감귤,447600.0,79.0,101.0
감귤,인천삼산도매,20220301,제주 제주시,조생귤,391833.3333333333,150.0,30.0
감귤,인천삼산도매,20220301,제주 제주시,천헤향,293236.84210526315,73.6842105263158,15.789473684210526
감귤,인천삼산도매,20220301,제주 제주시,황금향,15000.0,3.0,1.0
감귤,인천삼산도매,20220301,제주도,레드향,87130.43478260869,19.565217391304348,6.521739130434782
감귤,인천삼산도매,20220301,제주도,조생귤,315000.0,65.0,10.0
감귤,인천삼산도매,20220301,제주도,천헤향,275000.0,50.0,5.0
감귤,인천삼산도매,20220301,제주도 서귀포시,조생귤,320285.71428571426,114.28571428571429,22.857142857142858
감귤,전주도매시장,20220301,전북 전주시 덕진구,비가림감귤,50550.0,27.5,5.5
감귤,정읍도매시장,20220301,제주 서귀포시,비가림감귤,216071.42857142858,55.714285714285715,11.142857142857142
감귤,진주도매시장,20220301,제주 남제주군,기타감귤,413500.0,149.16666666666666,29.833333333333332
감귤,진주도매시장,20220301,제주 서귀포시,기타감귤,522890.0,122.0,24.4
감귤,진주도매시장,20220301,제주 서귀포시,비가림감귤,769412.5,155.0,30.625
감귤,진주도매시장,20220301,제주 서귀포시,천헤향,400781.8181818182,72.72727272727273,13.636363636363637
감귤,진주도매시장,20220301,제주도,비가림감귤,587614.2857142857,120.0,24.0
감귤,진주도매시장,20220301,제주도 서귀포시,조생귤,192314.2857142857,42.857142857142854,14.285714285714286
감귤,진주도매시장,20220301,제주도 제주시,천헤향,393550.0,71.2,12.3
감귤,진주도매시장,20220301,제주도 제주시,하우스감귤,578241.1764705882,132.35294117647058,26.470588235294116
감귤,창원내서도매시장,20220301,경상남도 진해시,기타감귤,153600.0,30.0,10.0
감귤,창원내서도매시장,20220301,제주 남제주군,기타감귤,572862.5,156.25,31.25
감귤,창원내서도매시장,20220301,제주 남제주군,비가림감귤,359871.4285714286,85.71428571428571,17.142857142857142
감귤,창원내서도매시장,20220301,제주 남제주군,조생귤,380371.4285714286,120.0,24.0
감귤,창원내서도매시장,20220301,제주도 서귀포시,기타감귤,366593.75,142.5,28.5
감귤,창원내서도매시장,20220301,제주도 제주시,기타감귤,488433.3333333333,133.33333333333334,26.666666666666668
감귤,창원팔용도매시장,20220301,제주 서귀포시,비가림감귤,344300.0,101.66666666666667,20.333333333333332
감귤,창원팔용도매시장,20220301,제주 서귀포시,황금향,275472.22222222225,95.27777777777777,19.055555555555557
감귤,천안도매시장,20220301,제주 제주시,기타감귤,483611.1111111111,130.0,26.0
감귤,천안도매시장,20220301,제주 제주시,천헤향,468750.0,93.75,31.25
감귤,청주도매시장,20220301,제주 북제주군,기타감귤,534941.1764705882,180.58823529411765,36.11764705882353
감귤,청주도매시장,20220301,제주 북제주군,비가림감귤,353385.71428571426,117.85714285714286,23.571428571428573
감귤,청주도매시장,20220301,제주 서귀포시,천헤향,384950.0,75.0,25.0
감귤,포항도매시장,20220301,제주 서귀포시,기타감귤,581218.1818181818,141.8181818181818,28.363636363636363
감귤,포항도매시장,20220301,제주 서귀포시,조생귤,314325.0,116.875,23.375
감귤,포항도매시장,20220301,제주 제주시,조생귤,315247.22222222225,100.27777777777777,19.88888888888889
감귤,포항도매시장,20220301,제주 제주시,천헤향,327420.0,60.0,20.0
감자,강릉도매시장,20220301,강원 동해시,수미,30166.666666666668,20.0,1.0
감자,강릉도매시장,20220301,강원 정선군,수미,592600.0,390.0,19.5
감자,강릉도매시장,20220301,경남 밀양시,수미,357500.0,110.0,5.5
감자,강릉도매시장,20220301,부산 사상구,수미,306666.6666666667,100.0,5.0
감자,강릉도매시장,20220301,전북 익산시,수미,210000.0,60.0,3.0
감자,강릉도매시장,20220301,충남 논산시,수미,280000.0,200.0,10.0
감자,광주각화도매,20220301,강원 평창군,두백,1103666.6666666667,666.6666666666666,33.333333333333336
감자,광주각화도매,20220301,강원 평창군,수미,483864.70588235295,318.8235294117647,15.941176470588236
감자,광주각화도매,20220301,경북 안동시,수미,2004400.0,1697.142857142857,84.85714285714286
감자,광주각화도매,20220301,경상남도 함양군,수미,341900.0,344.0,17.2
감자,광주각화도매,20220301,광주 북구,돼지감자,290000.0,290.0,29.0
감자,광주각화도매,20220301,전남 나주시,돼지감자,10000.0,50.0,5.0
감자,광주각화도매,20220301,전남 영광군,기타감자,198428.57142857142,405.7142857142857,20.285714285714285
감자,광주각화도매,20220301,전남 장성군,수미,229000.0,92.22222222222223,9.222222222222221
감자,광주각화도매,20220301,전북 남원시,수미,62900.0,49.333333333333336,3.933333333333333
감자,광주서부도매,20220301,강원 평창군,기타감자,601840.0,384.0,19.2
감자,광주서부도매,20220301,경남 함양군,수미,152183.33333333334,180.0,9.0
감자,광주서부도매,20220301,전남 무안군,수미,871666.6666666666,700.0,35.0
감자,광주서부도매,20220301,전북 순창군,돼지감자,22000.0,20.0,2.0
감자,광주서부도매,20220301,제주 북제주군,수미,741722.2222222222,555.5555555555555,27.77777777777778
감자,구리도매시장,20220301,강원도 춘천시,기타감자,1055666.6666666667,746.6666666666666,37.333333333333336
감자,구리도매시장,20220301,경기 구리시,기타감자,1739956.5217391304,1075.6521739130435,57.04347826086956
감자,구리도매시장,20220301,경기 구리시,수미,3300000.0,1100.0,55.0
감자,구리도매시장,20220301,전북 남원시,수미,781000.0,360.0,18.0
감자,구리도매시장,20220301,충남 서산시,수미,156000.0,130.0,13.0
감자,대구북부도매,20220301,강원도 평창군,기타감자,2114416.6666666665,1368.3333333333333,68.41666666666667
감자,대구북부도매,20220301,강원도 평창군,수미,951916.6666666666,733.3333333333334,36.666666666666664
감자,대구북부도매,20220301,경기도 여주군,기타감자,3000000.0,2000.0,100.0
감자,대구북부도매,20220301,경남 진주시,기타감자,105000.0,65.0,6.5
감자,대구북부도매,20220301,경북 상주시,기타감자,451500.0,712.5,35.625
감자,대구북부도매,20220301,경북 예천군,기타감자,164000.0,113.33333333333333,5.666666666666667
감자,대구북부도매,20220301,경북 울진군,기타감자,675000.0,600.0,30.0
감자,대구북부도매,20220301,경상남도 밀양시,기타감자,2163826.086956522,820.0,41.0
감자,대구북부도매,20220301,경상남도 의령군,기타감자,75500.0,70.0,7.0
감자,대구북부도매,20220301,경상북도 고령군,기타감자,269000.0,231.11111111111111,11.555555555555555
감자,대구북부도매,20220301,경상북도 상주시,기타감자,5800000.0,3400.0,170.0
감자,대구북부도매,20220301,경상북도 안동시,기타감자,35666.666666666664,80.0,4.0
감자,대구북부도매,20220301,경상북도 예천군,기타감자,328660.0,340.0,34.0
감자,대구북부도매,20220301,경상북도 예천군,돼지감자,168000.0,140.0,14.0
감자,대구북부도매,20220301,경상북도 예천군,수미,20500.0,53.333333333333336,5.333333333333333
감자,대구북부도매,20220301,대구광역시,돼지감자,302400.0,240.0,24.0
감자,대구북부도매,20220301,제주도 서귀포시,수미,393166.6666666667,198.33333333333334,9.916666666666666
감자,대구북부도매,20220301,제주도 제주시,기타감자,122583.33333333333,86.66666666666667,4.333333333333333
감자,대전노은도매,20220301,경기도 여주군,기타감자,906191.6666666666,745.0,37.25
감자,대전노은도매,20220301,대전 유성구,기타감자,1353380.0,804.0,40.2
감자,대전노은도매,20220301,부산광역시,기타감자,1615000.0,684.0,34.2
감자,대전노은도매,20220301,전라북도 남원시,기타감자,2096000.0,760.0,38.0
감자,대전오정도매,20220301,전라북도 완주군,수미,158550.0,120.0,8.0
감자,대전오정도매,20220301,제주도 제주시,대지,1048375.0,675.0,33.75
감자,부산반여도매,20220301,경남 밀양시,기타감자,1000000.0,1000.0,50.0
감자,부산반여도매,20220301,경남 밀양시,돼지감자,225000.0,180.0,18.0
감자,부산반여도매,20220301,경남 창녕군,기타감자,1511400.0,622.1052631578947,31.105263157894736
감자,부산반여도매,20220301,전북 남원시,돼지감자,30000.0,20.0,2.0
감자,부산반여도매,20220301,제주 북제주군,기타감자,575504.5454545454,347.27272727272725,17.363636363636363
감자,부산엄궁도매,20220301,강원 평창군,기타감자,1705787.5,1260.0,63.0
감자,부산엄궁도매,20220301,경상남도 밀양시,대지,977350.0,720.0,36.0
감자,부산엄궁도매,20220301,광주 북구,기타감자,1218700.0,610.0,30.5
감자,부산엄궁도매,20220301,광주 북구,돼지감자,414800.0,340.0,34.0
감자,부산엄궁도매,20220301,광주광역시,대지,909100.0,530.0,26.5
감자,부산엄궁도매,20220301,제주 북제주군,기타감자,1006622.2222222222,555.5555555555555,27.77777777777778
감자,서울가락도매,20220301,강원도 인제군,수미,1803333.3333333333,1555.5555555555557,77.77777777777777
감자,서울가락도매,20220301,강원도 정선군,기타감자,7880250.0,5120.0,256.0
감자,서울가락도매,20220301,강원도 춘천시,두백,2873250.0,1840.0,92.0
감자,서울가락도매,20220301,강원도 춘천시,수미,892000.0,533.3333333333334,53.333333333333336
감자,서울가락도매,20220301,강원도 평창군,기타감자,1821333.3333333333,1175.5555555555557,58.77777777777778
감자,서울가락도매,20220301,강원도 평창군,수미,2709369.565217391,1513.9130434782608,157.7826086956522
감자,서울가락도매,20220301,강원도 횡성군,기타감자,2665300.0,1520.0,76.0
감자,서울가락도매,20220301,경기도 광주시,수미,2089000.0,1353.3333333333333,67.66666666666667
감자,서울가락도매,20220301,경기도 여주군,수미,3978000.0,2400.0,120.0
감자,서울가락도매,20220301,경남 밀양시,기타감자,481857.14285714284,214.28571428571428,10.714285714285714
감자,서울가락도매,20220301,경상남도 밀양시,기타감자,2749166.6666666665,1666.6666666666667,83.33333333333333
감자,서울가락도매,20220301,경상남도 밀양시,수미,3773886.3636363638,1755.4545454545455,87.77272727272727
감자,서울가락도매,20220301,경상남도 창녕군,수미,3583714.285714286,1314.2857142857142,65.71428571428571
감자,서울가락도매,20220301,경상북도 문경시,두백,3856000.0,4675.0,233.75
감자,서울가락도매,20220301,경상북도 칠곡군,두백,2757750.0,1640.0,82.0
감자,서울가락도매,20220301,전라북도 김제시,수미,2959375.0,1322.5,66.125
감자,서울가락도매,20220301,전라북도 남원시,기타감자,311000.0,124.0,6.2
감자,서울가락도매,20220301,전라북도 남원시,수미,2013771.9298245613,955.438596491228,47.771929824561404
감자,서울가락도매,20220301,제주도 제주시,대지,786500.0,486.0869565217391,24.304347826086957
감자,서울가락도매,20220301,제주도 제주시,두백,856000.0,640.0,32.0
감자,서울가락도매,20220301,충남 서산시,기타감자,152083.33333333334,113.33333333333333,11.333333333333334
감자,서울가락도매,20220301,충남 태안군,기타감자,296000.0,195.0,19.5
감자,서울가락도매,20220301,충청남도 당진군,수미,2883333.3333333335,1666.6666666666667,83.33333333333333
감자,서울가락도매,20220301,충청남도 서산시,두백,800000.0,1200.0,120.0
감자,서울가락도매,20220301,충청남도 서산시,수미,206636.36363636365,187.72727272727272,12.954545454545455
감자,서울강서도매,20220301,강원 평창군,수미,1115718.75,700.0,35.0
감자,서울강서도매,20220301,경남 밀양시,수미,1681250.0,500.0,25.0
감자,수원도매시장,20220301,경기 수원시 권선구,기타감자,776000.0,400.0,40.0
감자,순천도매시장,20220301,경상남도 남해군,기타감자,840625.0,500.0,25.0
감자,순천도매시장,20220301,전북 남원시,수미,178100.0,142.0,7.1
감자,순천도매시장,20220301,제주 북제주군,기타감자,328722.22222222225,248.88888888888889,12.444444444444445
감자,안동도매시장,20220301,경북 안동시,돼지감자,103000.0,100.0,10.0
감자,안동도매시장,20220301,경상북도 예천군,기타감자,209560.0,252.0,12.6
감자,안산도매시장,20220301,충남 논산시,돼지감자,39000.0,30.0,3.0
감자,안양도매시장,20220301,서울 송파구,기타감자,555666.6666666666,200.0,10.0
감자,울산도매시장,20220301,제주 북제주군,수미,73575.0,30.0,1.5
감자,울산도매시장,20220301,제주 북제주군,홍깨니백,31800.0,40.0,2.0
감자,익산도매시장,20220301,전북 익산시,수미,398000.0,200.0,10.0
감자,인천구월도매,20220301,강원 횡성군,기타감자,46500.0,60.0,3.0
감자,인천구월도매,20220301,강원 횡성군,수미,20000.0,40.0,2.0
감자,인천구월도매,20220301,경기 부천시 소사구,기타감자,40000.0,40.0,2.0
감자,인천구월도매,20220301,서울 송파구,기타감자,250000.0,200.0,10.0
감자,인천구월도매,20220301,충남 공주시,기타감자,544333.3333333334,416.6666666666667,20.833333333333332
감자,인천구월도매,20220301,충남 공주시,자주감자,75000.0,50.0,5.0
감자,인천구월도매,20220301,충남 서천군,돼지감자,80000.0,50.0,5.0
