Date,AvgTemp,MinTemp,MaxTemp,Prec,MaxInsWind,MaxWind,AvgWind,AvgDewPoint,MinHum,AvgHum,SunTime,AvgGroundTemp,AvgGrassTemp
2015-04-11,11,2.4,20.3,0,5.9,140,4.9,4.1,29,67.6,10.5,15.8,-1.3
2015-04-12,13.1,6.3,19.4,5,10.1,110,6.8,1.9,19,53,3.5,13.6,2.8
2015-04-13,11.5,7.7,14.9,15.5,7.1,70,5.1,8.7,65,83.6,0.2,13.2,6.3
2015-04-14,9.3,5.9,13.9,4,6.7,250,5.1,5.3,44,78.5,7.5,13.4,2.3
2015-04-15,12.4,7,18.3,0.5,6.3,250,4.4,8.4,51,77.9,8.6,14.9,3.3
2015-04-16,13.4,7,20.2,0.2,12.1,360,5.7,8.6,48,73.9,5,14,1.9
2015-04-17,11,2.2,18.7,0,5.9,250,4.8,1,13,59.1,11.5,15.3,-1.1
2015-04-18,13.5,7.2,18.2,0.5,8.5,110,6.2,7.4,35,69.4,3.4,14.7,3.5
2015-04-19,16.2,14.1,17.5,5.5,7.4,140,5.2,16,92,99.8,0,16.1,13.7
2015-04-20,12.7,11.9,14.5,4.5,5.2,320,3.4,12.4,92,99,0,14,11.3
2015-04-21,12.9,6.2,21.2,0,6.7,320,4.3,7,27,73.8,8.7,15.7,2.4
2015-04-22,12.2,4.2,19.6,0,7.7,270,4.8,4.3,21,67,12.1,16.7,1.1
2015-04-23,12.2,4.9,20.8,0,5.5,320,3.9,4.2,16,66.8,8.4,16.9,1.6
2015-04-24,13.4,6,21.6,0,5.1,250,3.5,7.1,30,71,8.2,17.7,3.2
2015-04-25,14.3,4.3,25.2,0,7.1,340,5,,14,,11.5,20.1,2
2015-04-26,15.2,4.4,24.7,0,5.9,250,4.1,3.1,14,52.6,12.5,20.2,-0.1
2015-04-27,16.8,5.7,25.2,0,6.5,250,4.9,4.8,14,56.4,11.8,21.2,2.3
2015-04-28,17.2,15.2,19,23.5,8.9,140,6.1,15.3,79,88.6,0,17.4,12
2015-04-29,17.1,15.4,20.7,53.5,7.8,140,6.1,15.4,81,90.4,1.4,18.6,14.6
2015-04-30,17.7,14.6,24.1,3.5,6.4,110,4.6,14.7,55,83.8,3.2,19.3,11.8
2015-05-01,18.1,12.2,24.9,0,6.5,270,5.1,15,55,84.4,8.9,20.7,10.5
2015-05-02,18.6,12.8,22.8,12.5,8.2,140,6.2,15.5,67,83.5,6.2,20.4,10.5
2015-05-03,17.9,14.4,20.4,11,8.1,160,6,16.9,85,94.1,0,19,13.9
2015-05-04,15.2,11.6,20.9,0,10.2,320,4.9,7.3,27,63.1,9.7,18.6,9.1
2015-05-05,13,4.7,20,0,7.6,360,5,3.2,25,56.5,12.6,19.5,1.9
2015-05-06,13,5.3,21,0,4.4,320,3.4,6.1,24,66.9,2.3,16.4,2.8
2015-05-07,15.3,6.4,24.3,0,7.6,270,5.2,5.8,20,59.4,12.4,21.1,3.6
2015-05-08,16.2,6.9,24.9,0,4.8,270,3.4,6.7,22,58.1,8.4,20.8,4.6
2015-05-09,17.9,13.2,24.2,0.4,6.6,250,5.5,11.6,41,69.6,7.8,22.5,10.9
2015-05-10,17.5,11.8,23.7,0,6,110,4.6,13,55,77,10.1,23.7,9.3
2015-05-11,17.1,15.1,20.6,41.5,12.2,110,9.1,13.6,58,80.8,0,17.9,11.9
2015-05-12,16,12.7,19,7,9.6,250,5.7,11.3,55,74.3,11.4,20,11.3
2015-05-13,19.8,15.2,24.3,0,9,270,6.3,10,29,54.5,12.7,21.2,10.7
2015-05-14,20.3,18,24.9,0,7.4,230,4.7,16.5,36,79.1,4.5,22.5,14.8
2015-05-15,19.3,15.9,25.2,10.5,6.6,20,3.8,17.2,68,88.9,3.1,22.5,14.2
2015-05-16,17.7,11.6,23.4,0,8.1,320,6,10.6,25,67.9,12.2,21.2,8.4
2015-05-17,17.5,8.6,25.1,0,5.9,140,4.8,6.1,16,56.3,7.5,18.4,6.2
2015-05-18,16,14.1,17.7,8.5,4.9,90,3.9,13.5,52,86.1,0,16.7,12.7
2015-05-19,17.6,14.6,25.1,0,5.5,270,4.4,15.2,56,87.1,8.6,21.7,14.6
2015-05-20,17.6,13.2,23,0,10.9,320,5.1,9.9,33,65.1,12.8,22.2,11.1
2015-05-21,17.9,10.2,26.3,0,7,340,4.9,10.4,27,65.3,11.3,23.5,8.9
2015-05-22,19.5,14,27.3,0,5.9,250,4.6,9.6,23,57.1,7.2,23.9,12.4
2015-05-23,18.7,14.7,25.5,0,4.8,270,3.7,10.8,32,62.4,3.8,23.6,12.3
2015-05-24,19.2,12.7,27.2,0,7.3,340,4.6,10.5,30,61.6,12.9,25.9,10.4
2015-05-25,18.5,10.4,26.2,0,7.1,340,4.3,10.1,27,63.5,13.3,25.8,7.6
2015-05-26,20.3,11.8,30.4,0,6.5,250,5.5,13.3,30,69.6,12.7,27,8.4
2015-05-27,21.2,12.1,29.6,0,6,250,4.8,11.2,22,58.8,11.4,28.5,8
2015-05-28,21.6,16.4,28.5,0,6.5,140,4.9,12.3,29,59.5,8.7,27.5,12.9
2015-05-29,21.8,14.5,30.3,0,6.2,250,5.1,14.5,28,67.1,12.4,29,11.6
2015-05-30,19.6,17.6,24.1,4,7.3,320,4.6,16.4,62,82.5,1.5,22,15.8
2015-05-31,20.2,15.6,28.3,0,5.9,340,4.7,15.3,43,75.6,11.6,25.5,13
2015-06-01,20.6,13.9,29,0,6.3,250,4.9,15.2,33,74.8,11.1,28,11.2
2015-06-02,19.8,16.2,23.6,1,5.5,140,4,17.3,69,86.6,0.1,21.8,14.1
2015-06-03,21.8,18.5,27.3,0,10.1,340,5.9,10.6,24,53.4,10.3,27.8,14.5
2015-06-04,21.2,11.4,29.3,0,6.2,200,4.8,7.9,15,49.3,11.6,28.4,8.5
2015-06-05,17.1,13.7,22.3,2.2,6,270,4.2,12.8,51,77,3.6,20.5,10.8
2015-06-06,19.1,12,25.2,0,6.6,140,5.5,13.6,47,73.3,12.4,25.3,9.6
2015-06-07,20.2,17,23.9,0,7.7,140,5.3,15.3,52,74.8,5.1,25.4,14.7
2015-06-08,20.1,18.4,21.8,0.5,5.2,110,3.8,17.6,71,86.4,0.1,21.2,15.2
2015-06-09,22.4,18.5,28.3,0,5,360,3.9,18.4,53,79.6,5.6,26.8,16.4
2015-06-10,22.8,17.1,28.2,0,6.1,140,4.5,17.6,48,75.1,7.7,27.6,14.3
2015-06-11,22.6,21,25.9,0.5,6.4,110,5,20.3,74,87.3,0.3,24.7,20.2
2015-06-12,24.4,20.1,30.1,0,5.4,270,3.5,18.7,39,73.3,10.5,35.6,17.3
2015-06-13,23.7,19.8,28,0,7,140,5.7,18.4,54,73.4,0.9,27.7,16.8
2015-06-14,22.9,20.2,26.9,0,7.3,140,5.6,19.3,60,81,1.1,26.9,17.8
2015-06-15,22.6,20.2,26.9,0,6,230,3.7,19,62,81.4,3.5,30.8,19.3
2015-06-16,22.3,19.6,27.5,0.1,7.7,250,6.1,19.3,61,84.8,3.8,29.8,17.5
2015-06-17,20,18.1,22.9,15.5,7.6,110,4.8,18.7,80,92.5,0.6,23.8,14.5
2015-06-18,21.9,16.8,28.6,15.5,7.1,270,4.9,18.9,55,84.5,6.7,26.3,13.8
2015-06-19,22.2,18.7,27.8,0.5,6.6,250,5.2,19.2,61,84.4,6,27.2,15.9
2015-06-20,20,18,22.9,44.5,6.1,230,3.9,18.7,84,92.5,0.2,21.6,15.2
2015-06-21,20.9,17.6,25.4,0,5.5,250,4.4,18.3,64,86.1,6.5,25.3,14.7
2015-06-22,21.1,17,25.7,0,6.2,140,4.9,17.9,63,83.3,5.4,24.9,14.4
2015-06-23,22.7,17.8,28.3,0,6.7,160,5.1,19.5,63,83.1,8.8,28.2,15
2015-06-24,21.1,19.6,23.2,4.7,6.2,90,4.9,19.5,82,90.9,0,22.8,16.8
2015-06-25,21.6,20.5,23.9,27.1,13,110,9.6,19.8,80,90,0.1,21.7,18.4
2015-06-26,21.4,19.8,23.5,11,10.5,230,6.8,19.9,80,91.3,1.2,21.2,18.4
2015-06-27,20.6,19.1,23,0,7.6,90,5.5,19.1,83,91.3,1.2,22,17.2
2015-06-28,21.9,18.6,26.6,0,6.6,270,4.8,19.4,70,86.4,7.3,26,16
2015-06-29,21.5,18.9,25.3,0,5.9,140,4.5,19.4,75,88.5,2.2,23.8,16.9
2015-06-30,20.1,19,21.6,42,7.1,90,4.6,19,92,93.8,0,21.6,18.2
2015-07-01,21.5,17.2,25.7,0.1,10.6,270,5,19.3,70,87.6,6.2,23.6,13.3
2015-07-02,20.9,14.5,25.5,0,5.7,250,3.8,18.6,70,87.1,9.1,23.5,12.3
2015-07-03,22.8,17.9,26.9,0,7.9,290,4.3,18.7,46,79.8,8.9,26.5,15
2015-07-04,21,16.3,26.6,0,6,140,4,18,51,84.4,4.9,26.5,14.2
2015-07-05,21.1,16.4,25.8,0,5.6,290,3.2,18,59,83.8,6.1,25.2,14
2015-07-06,20.6,16.9,24.6,0.2,4.5,290,3.5,18.9,70,90.4,1.4,22.8,14.2
2015-07-07,19.7,18.5,20.8,22,8.7,90,5.9,18.4,88,92.9,0,20.5,18.4
2015-07-08,22.7,19.8,25,2.1,7.3,70,5.3,21.6,92,93.8,0,22.3,19.2
2015-07-09,24.7,22.1,28.7,2.8,8.6,140,5.6,23,83,91,5.7,24.9,21.5
2015-07-10,26.7,22.9,31.3,0,8.8,70,6.8,23.7,72,84.1,12.7,28.3,20.4
2015-07-11,25.1,23.8,28,45.6,15.1,110,10,23.3,76,90.3,0,24.1,22.1
2015-07-12,24,21.5,25.5,137.2,21.2,110,12.8,22.8,93,93.8,0,23,20.8
2015-07-13,22.8,20.8,25.8,2.5,15.3,250,8.1,21.3,83,92.1,3.1,23.4,18.9
2015-07-14,24.2,19.8,29.2,0,4.6,180,3.5,22.6,78,91.3,4.8,25.7,18.3
2015-07-15,25.1,21.1,30.4,0,5.3,270,4.1,23,69,89,7.2,27,19.8
2015-07-16,24.6,20.8,29,0,6.2,290,3.6,22.1,65,87.3,5.9,27.2,19.5
2015-07-17,23.5,20.6,28.8,0,6.6,250,5,21.4,70,88.9,6.5,29.1,19.2
2015-07-18,23.2,20.8,26.6,0,6.7,160,5,20.9,74,87.6,7.6,28.4,18.8
2015-07-19,24.8,19.2,30.3,0,6.1,160,4.5,21.6,69,83.6,8.5,27.9,17.8
2015-07-20,25.2,24,28.2,0,4.8,160,3.6,23.9,88,93.4,0.2,26.2,23.1
2015-07-21,25.1,23.5,27.6,0,5.2,140,4.2,23.9,89,93.5,0.6,28.5,23.1
2015-07-22,25.5,22.6,29,0.2,6.3,160,4.9,24.1,84,92.8,2.5,28.1,21.8
2015-07-23,26.2,24.2,28.2,10.1,11.8,250,6.7,24.9,91,93,0.4,25,23.6
2015-07-24,25.8,24.8,27.1,1,10.5,230,6.1,24.6,92,93.5,0,25.1,24.2
2015-07-25,26.7,23.2,30.5,0.3,8.8,230,5.4,23.6,63,84.3,5.9,26.3,21.4
2015-07-26,26.7,22.2,32.2,0,5.6,270,4.2,23.9,63,85.6,10.5,30.5,20.2
2015-07-27,25.1,21.5,29,0,5.9,200,4,23.9,87,93.3,1,27.6,20.4
2015-07-28,26.5,23.3,29.7,0.2,4.8,270,2.9,25.2,85,92.9,1.6,27.8,22.1
2015-07-29,27.6,25.6,30.9,0,6.9,200,4.4,26.3,87,93.1,8.8,31.9,24.7
2015-07-30,27.7,25.6,31.5,0,5.1,250,3.8,26,78,91.1,6.4,32.2,24.7
2015-07-31,27.1,23.6,30.7,0,6.4,250,4.8,25.3,75,90.4,10.2,30.9,22
2015-08-01,26.8,24.1,31.2,0,6.5,250,4.9,24.9,70,89.9,10.4,29.8,22.5
2015-08-02,27.3,23.6,31.3,0,5.8,200,3.9,25.1,71,88.8,6.2,30.3,21.7
2015-08-03,26.5,22.1,31.2,0,8.1,230,5.4,23.7,69,85.6,11.9,31.4,18.9
2015-08-04,27.2,22.7,31.6,0,8.6,200,5.5,24.5,69,85.9,10.4,32.1,18.8
2015-08-05,27.3,22.6,32.7,0,6.2,230,4.1,24.8,62,87.5,11,33.7,19.5
2015-08-06,27.4,21.4,33.2,0,6.1,140,4.4,23.3,52,80.3,12.8,36,18.7
2015-08-07,27.5,21.6,34.1,0,6.7,160,4.7,23.8,56,81.9,9.6,34.4,19.3
2015-08-08,27.4,23.8,34.1,0.1,9.5,290,6,24.8,61,86.8,9.3,33.8,20.9
2015-08-09,26.7,22,33.7,0,5.9,290,4.2,23.9,52,85.4,9.5,35.1,19.8
2015-08-10,25.9,20.9,32,0,5.4,290,3.5,23.1,62,85.4,3.4,31.8,17.9
2015-08-11,23.2,20.7,25.8,24.9,14,110,8.2,21.7,76,91.9,0,25.2,19.8
2015-08-12,24.3,21.4,27.5,0,11.2,90,7.8,22.4,79,89.9,1.9,26.8,20.4
2015-08-13,24.9,20.4,29.1,0,7.1,230,4.6,22.5,61,87.8,6.1,30.3,18.8
2015-08-14,23.9,18.4,30.6,0,5.8,290,4.3,21.3,62,86.9,9.6,31.6,17.2
2015-08-15,25.1,19,31.8,0,5.6,140,4.4,21.6,50,82.8,11.9,34,17.5
2015-08-16,24.3,19.4,28.8,0.1,5.7,160,4.1,22.3,74,89.3,0.1,27.7,17.5
2015-08-17,24.7,20.1,29.4,0,5,250,3.5,21.9,69,85.5,5.7,29.7,18.5
2015-08-18,24.5,20.6,29.4,0,6.9,110,4.3,22,65,87.1,3.7,29.1,19.3
2015-08-19,25.1,21.1,28.7,0,6.6,140,4.6,22.6,73,86.8,2.9,29.7,20.3
2015-08-20,24.7,22.9,26.2,9.9,6.1,90,3.4,23.6,91,93.6,0,26.3,22.7
2015-08-21,24.5,22.4,28,105.3,8.3,290,5,22.7,71,89.9,3.7,27.5,22.5
2015-08-22,23.7,22.1,27,1.4,4.7,340,2.5,22.5,85,93.5,0,25.8,21.9
2015-08-23,24.5,22.7,27.7,1.4,3.7,110,2.4,23.1,80,92,0.2,26.7,22.5
2015-08-24,24.4,22.1,25.9,0,10.4,70,6.3,22.2,81,88,0,25,21.2
2015-08-25,22.2,20.8,24.1,12.6,9.4,340,5.8,21,88,93.3,0,22.9,20
2015-08-26,22.3,17.6,27.4,0,10,290,5.2,19.3,62,84.3,12.4,28.2,16.7
2015-08-27,22.3,16.7,27.8,0,6.6,200,4.4,20.6,71,90.6,9,26.8,15.6
2015-08-28,23.1,18.8,28.6,0,5.4,230,3.7,20.8,59,88,9,30.1,18.2
2015-08-29,22,17.6,28,0,4.7,230,3.5,19.1,56,86.1,6.4,29.5,17
2015-08-30,,21.8,28.3,0,4.4,140,3,,59,87.5,6.3,35.4,20.4
2015-08-31,,20.2,29,0,6.6,90,4.3,,64,87.6,7.8,43.8,24.5
2015-09-01,23.3,19.7,28.2,0,6.4,250,4.6,21.6,71,89.6,7.2,28.6,17.8
2015-09-02,24,18.7,29.2,1.7,7.3,110,5.4,22.1,69,89.8,8.5,29.2,17.4
2015-09-03,23.6,19.2,28.5,2.8,7.9,270,5.2,21.4,67,88.4,8.8,29.1,18.3
2015-09-04,23.8,19.4,30,0,7.2,270,4.3,20.8,59,84.9,9.4,32.1,18.4
2015-09-05,21.3,18.7,25.9,18.6,8,140,5.2,19.9,76,92,0.2,23.1,17.8
2015-09-06,22.1,19,26.2,4.7,8.1,70,5.6,20,75,88.6,4.8,25.2,18.8
2015-09-07,21.2,17.1,26.4,0.1,6.3,70,4.8,17.9,57,83.1,5.3,25.4,15.6
2015-09-08,20.3,15.1,27.3,0,5,110,3.5,15.4,43,75.6,12,28.1,12.7
2015-09-09,19.7,12.2,26.9,0,6.8,290,4.6,14.8,44,76.1,11.8,28.3,10.9
2015-09-10,20.3,12.5,28.3,0,9.8,320,7.1,15.3,39,76.5,11.6,28.1,11
2015-09-11,20.4,13,27.5,0,7.6,230,4.7,17.2,52,84.1,8.4,27.3,11.2
2015-09-12,19.6,15,22.7,3.3,6.6,290,3.5,18.2,82,92,0,22.3,12.6
2015-09-13,18.1,12,25.2,0,11.4,360,5.2,13,40,75.6,11.9,25.9,10.3
2015-09-14,18.3,11.8,26.7,0,6.9,70,3.9,13.8,46,77.9,8.3,24.5,10.4
2015-09-15,18.9,12,26.4,0,9,90,6.7,14.6,56,78,8.9,25.4,10.6
2015-09-16,19.2,15.8,23.2,0,6.6,90,5.3,15.9,63,82.1,0.5,22.8,12.7
2015-09-17,19.4,13.4,27.4,0,7.7,320,5.5,15.7,53,81.6,11.1,26.9,11.9
2015-09-18,19.2,13.2,26.9,0,6.4,250,4.2,16.6,61,86,8,25,11.6
2015-09-19,19.3,13.2,26.9,0,5.8,340,3.3,16.5,50,85.4,7.5,24.8,11.6
2015-09-20,19.7,12.5,27.3,0,6.5,290,3.6,16.7,46,85,7.7,26.5,11.9
2015-09-21,19.7,13.8,28.7,0.4,4.8,250,3.2,17.4,63,87.5,6.5,25.6,12.4
2015-09-22,20.2,13.2,26.8,0,8.5,110,5.4,17.6,63,85.9,9.5,25,11.9
2015-09-23,19.6,19,21.1,29,8.8,90,5.9,18.4,90,93,0,19.6,17.8
2015-09-24,21.2,15.9,27.4,0,6.4,340,4.3,18.9,68,87.8,6.1,24.4,14.6
2015-09-25,20.7,16.7,26.4,0,6.5,290,2.8,18.4,64,87.8,1.4,24.7,14.7
2015-09-26,19.9,15.1,27.3,0,7,320,4.8,17.1,57,85.9,7,26.3,12.4
2015-09-27,19.7,13.3,28.7,0,6.4,90,3.2,15.8,43,81.6,9,27.7,11.7
2015-09-28,19.7,11.6,29,0,9.2,110,5.8,15.3,33,79.9,6.9,25,9.5
2015-09-29,20.8,11.8,29.7,0,7,160,4.8,14.5,26,72.5,10.3,26.9,9.6
2015-09-30,18.5,17.5,20.5,7.3,9.6,140,6.3,16.8,75,89.9,0,18.2,15.7
2015-10-01,20.1,15.9,24.5,42,17.6,290,10.5,18.2,65,89.3,0,19.8,12.9
2015-10-02,15.5,9.2,21.8,0,13.3,320,5.2,9.3,32,69.9,10.9,20.2,6.7
2015-10-03,16.2,8.5,24.6,0,6.9,250,4.3,14,63,87.9,6.6,20.8,6.3
2015-10-04,18.3,12,25.8,0,7.7,360,4.7,12,23,71.9,5.6,22.2,8.4
2015-10-05,17.5,11.7,26.1,0,5.7,250,4.5,14.4,45,84.4,8.1,22.6,9.4
2015-10-06,16.6,10.1,26.4,0,5.5,320,3.8,12.9,37,82.1,9.9,24.5,7.7
2015-10-07,16.7,8.5,25.4,0,5.7,140,3.6,13.2,48,82.8,8,22.4,5.5
2015-10-08,16.8,12.4,23.5,0.8,6.4,320,3.9,15.1,60,90.4,2.8,19.4,9.3
2015-10-09,15.1,7.2,21,1.6,10.3,270,5.5,9.6,33,74.4,8.7,19.3,4.1
2015-10-10,14.1,6.5,21.8,0.8,11.4,290,6.3,11.3,52,84.8,7.3,18.3,3.9
2015-10-11,14.5,9.6,19.3,0.5,11.7,230,6.3,8.2,42,67.3,5.7,16.9,5.1
2015-10-12,14.2,7.9,19.5,0.3,13.2,290,6.6,9.3,44,74.9,6.4,17,5
2015-10-13,13.3,6.1,21.9,0,7.5,270,4.7,9.4,42,80.3,10.7,19.4,3.8
2015-10-14,14.2,6,23.6,0,7,290,3.9,11.5,50,85.4,9.9,19.4,3.1
2015-10-15,15.6,9.1,25.1,0,6.1,250,4.2,12.6,47,84.9,8.3,20.5,7.2
2015-10-16,14.5,9.4,22.9,0,7.7,270,4.4,11.9,47,86.1,7.4,19.1,6.9
2015-10-17,14.7,8.6,25,0,5.9,230,3.9,11.6,47,84.3,8,19.6,7
2015-10-18,15.7,9.2,25.3,0,8.4,340,5.1,11.9,29,81.9,7.1,19.5,6.1
2015-10-19,15.7,7.8,24.6,0,5.9,140,3.9,12.4,53,83.3,8.5,21.1,6.1
2015-10-20,15.4,8.6,24.3,0,4.9,290,3.2,12.2,51,83.8,5.4,18.5,6.6
2015-10-21,16.2,8.5,26.1,0,6.1,270,3.8,13.1,54,83.9,8.2,19.7,5.9
2015-10-22,16.9,9.5,23.4,0,7,50,4,14.5,66,87.1,6.2,21.1,7.8
2015-10-23,15.8,9.9,23.4,0,5.4,90,3.9,12.9,59,84.9,6,19.8,6.8
2015-10-24,15.4,8.6,22.3,0,9.1,320,5.3,13.3,67,88.1,5.1,17.9,8.1
2015-10-25,15.4,7.4,22.1,0,7.8,140,5.3,10.8,54,75.4,9.5,18.2,4.6
2015-10-26,15.5,10.9,20.2,0,11.6,140,8,10.9,57,75.5,9.6,17.5,4.9
2015-10-27,15.1,12.1,19.5,17.3,14,270,8.5,11,58,77.5,3.2,14,8.1
2015-10-28,11.7,5.6,18.8,0,8.7,270,5.6,5.9,40,71.5,8.2,16.5,2.1
2015-10-29,12.3,3.8,20.1,0,6.7,250,4,7.6,45,75.9,9.1,15.1,1.3
2015-10-30,10,6.3,14.1,0,13.4,290,6.7,3.4,39,65.9,8.4,13.2,3
2015-10-31,9.4,3.1,14.5,0,13.3,290,5.8,0.9,40,57.1,10.1,15,-0.5
2015-11-01,6.8,1,11.9,0,5.6,320,3.6,3.7,47,82.1,0,7.9,-2
2015-11-02,8.8,1.3,17.1,0,10.3,270,6.4,5.8,47,83,7.8,12.3,-1.5
2015-11-03,9.2,1.6,19.5,0,6.3,360,3.9,5.1,37,79.9,8.9,13,-0.9
2015-11-04,11,1.4,21.3,0,5.1,110,3.5,7.9,49,83.9,9.4,13.4,-2.1
2015-11-05,15.7,9.2,23.2,0,4.6,160,3.4,12.7,57,83.9,3.2,15.8,6.7
2015-11-06,16.1,11.9,19.1,4,13,90,8.8,13.1,69,83.1,0.5,16.1,9.2
2015-11-07,16.1,14.3,19.1,7.6,11,90,7.7,15,87,93.3,0,14.4,12.6
2015-11-08,17.1,15.4,19.6,8.8,6.1,250,4.1,16.1,89,93.9,0,16.3,14.1
2015-11-09,13.6,12,15.5,0.1,13.5,290,5.5,11.5,75,87.5,0,12.7,10.7
2015-11-10,10.5,4.2,13.9,0,8,360,3.6,6.4,60,76.4,1.9,10.7,1.2
2015-11-11,11.6,3.8,19.8,0,4.7,230,3.3,9,59,84.9,5,11.6,0.6
2015-11-12,15.9,10.6,20.2,0,10.3,110,7.4,10.2,49,70.5,7.6,15.2,6.1
2015-11-13,13.4,12.2,15,16.1,12.7,90,9.4,12.1,76,92,0,12.1,10.8
2015-11-14,14.6,13.6,17.7,0.8,6.6,340,4.2,13.4,86,92.5,0,13.7,11.6
2015-11-15,12.6,6.6,19.1,0,6.6,290,4.9,10.3,65,86.9,8,12.7,3.1
2015-11-16,14.3,7,18.9,7.4,12.3,230,7.4,13,80,92.5,1.1,13,3.6
2015-11-17,15.1,13.6,17.1,0.2,6.7,290,3.6,14.1,89,94.3,0.5,14.8,11.7
2015-11-18,14.1,11.6,16.3,9.4,10.4,70,6.3,13.1,91,93.4,0,14,10.9
2015-11-19,11.6,11.1,13.2,4.1,5.5,70,4,10.5,86,93.3,0,11.7,10.3
2015-11-20,12,7.5,17,0.2,6.1,340,4,10.2,67,89.8,3.9,13.2,3.8
2015-11-21,10.5,6.1,16.2,0,6.6,320,4.6,8.3,64,87.1,4.4,10.9,3
2015-11-22,11.4,3.2,18.2,0,5.4,110,3.9,9.7,74,89.6,5.9,10.5,0.7
2015-11-23,13.1,11.6,14.7,1.1,11.1,360,6,11.2,77,89,0,11.8,9.4
2015-11-24,10,7.9,13.6,0,12.5,20,6.9,4.6,46,70,5.5,10.2,6.7
2015-11-25,7.2,4.2,8.8,11.2,10.6,290,4.8,4.6,64,84.5,0,7.7,2.4
2015-11-26,1.6,-0.3,5.1,5.7,16.7,290,9.3,-0.8,57,84.1,2.2,2.5,-1.5
2015-11-27,3.8,0.8,5.7,0.7,12.8,340,6.7,0.1,59,78,0,3.4,-2.5
2015-11-28,3.8,-0.1,8.5,0,4.7,20,2.5,0.9,59,83.3,1.4,4.8,-3.8
2015-11-29,7.1,-0.4,13,0,6.5,110,4.4,3.6,56,79.9,2.8,7.5,-3.9
2015-11-30,6.1,0.3,13.5,0,9.5,320,5.4,3.2,55,83.5,6.3,6.4,-4
2015-12-01,5.6,-2.8,14.8,0,5,320,3.6,2.9,26,84.6,9.3,5.9,-7.1
2015-12-02,9.9,3.8,14.8,1.2,11,290,5.5,7.2,58,84.1,0,7.2,-0.4
2015-12-03,5.3,1.9,7.5,0,16.4,290,9.6,-2.4,44,57.9,1.5,3.9,-0.5
2015-12-04,5.2,2.8,8.2,0,12.4,290,8,-0.9,49,64.9,1.9,4,0.9
2015-12-05,6.2,0.4,8.8,0,9,270,5.4,0.8,52,69.4,0.2,5.4,-3.1
2015-12-06,3.8,-3.2,8.4,0,9.1,320,4.9,-0.5,41,75.3,4.5,5.6,-8.1
2015-12-07,3.2,-4.8,9.6,0,10,290,5.3,-2.3,38,69,9.3,2.8,-9.3
2015-12-08,4.3,-2.3,10.8,0,10.2,360,5.6,-1.3,38,69.5,8.4,5.2,-7.4
2015-12-09,7.9,-2.8,17.2,0,7.3,110,4.9,4.2,52,79.4,6.5,7.2,-7.2
2015-12-10,11.5,10,12.7,31.5,9.4,70,6.8,10.2,79,92.4,0,9.7,8.7
2015-12-11,9.3,7.8,12.2,2.6,9.4,290,4.4,6.2,61,81.9,5,10,6.2
2015-12-12,8.4,6.4,11.3,0,7,90,4.5,3.4,55,71.6,0.1,7.8,5.4
2015-12-13,9.8,5.8,14.8,0,3.6,90,2.3,6,47,78.3,0.9,9,3.6
2015-12-14,10.7,9.7,12.4,1.6,8.8,110,6.1,8.4,69,86.5,0,9.1,7.4
2015-12-15,7.8,5.5,10.8,0.2,12,290,6,3.4,56,74.5,3.1,7.2,2.5
2015-12-16,3,-0.3,6.6,1.8,16.8,290,9,-2.3,42,69.3,5.2,2.7,-2
2015-12-17,-0.3,-1.6,2.2,1.3,13.7,360,4.5,-2.7,74,83.6,3.5,1.6,-3.6
2015-12-18,0,-3.5,5.7,0,7.4,20,3.9,-2.6,60,83.3,2.6,1.4,-8.2
2015-12-19,1.4,-4.3,10.2,0,5.3,320,3.5,-1.5,50,83,8.7,1.6,-9.1
2015-12-20,3.8,-2.6,8.6,3.6,3.5,270,2.5,2.1,60,89.3,0,3.7,-6.6
2015-12-21,5.7,-1.2,11.4,3.3,7.8,320,3.6,4.2,65,90.4,3.5,6.7,-5.8
2015-12-22,5.9,-3.5,13.2,0.2,5.4,140,3.9,3.2,61,83.6,6.9,4.8,-6.8
2015-12-23,8,4.2,9.9,4.9,5.4,320,3.2,7,88,93.6,0,7,-0.7
2015-12-24,5.2,0.7,8.6,0,11.2,290,5.2,1.1,57,76,5.9,3.9,-2.4
2015-12-25,2.3,-3.7,6.4,0,11.1,290,6.4,-3.4,42,67.6,9.1,3,-9
2015-12-26,3.9,-3.1,11.6,0,6.8,320,4.6,0.7,49,81.5,5.8,3,-6.7
2015-12-27,1.5,-0.7,5.4,0,12.7,360,6.7,-4.3,51,65.4,8.9,1.7,-3.4
2015-12-28,-0.1,-2.9,3.5,0,11.5,320,5.3,-4.3,57,73.5,2.2,0.8,-8.1
2015-12-29,-0.6,-5.7,6.6,0,10.3,270,5.4,-4.2,47,78.4,8.3,0.9,-10.9
2015-12-30,1.6,-6.3,9.1,0,6,250,3.3,-2.3,42,77.6,6.4,1.3,-11.7
2015-12-31,3,-3.3,6.9,0.6,10.3,320,5.3,0.2,58,83.4,4.9,3.6,-8.1
2016-01-01,1.2,-5.7,8.6,0,5.3,250,3.6,-1.7,55,82.1,7.4,1.5,-10.3
2016-01-02,5.1,-1.8,13.7,0,4.5,250,3.4,2.9,66,86.8,1.3,4.3,-5.5
2016-01-03,4.8,-0.9,13.8,0,5.2,270,2.8,2.9,49,89.1,7.2,6.2,-4.7
